TIMESTAMP,LOAD
2202005 20:00,157
2202005 21:00,154.6
2202005 22:00,147.9
2202005 23:00,136.5
2212005 0:00,125
2212005 1:00,116.7
2212005 2:00,112.7
2212005 3:00,110.9
2212005 4:00,110.8
2212005 5:00,114.2
2212005 6:00,123.8
2212005 7:00,143
2212005 8:00,141.7
2212005 9:00,130.9
2212005 10:00,124.1
2212005 11:00,117
2212005 12:00,112.1
2212005 13:00,108.5
2212005 14:00,105.3
2212005 15:00,102.8
2212005 16:00,102.2
2212005 17:00,106.6
2212005 18:00,114.8
2212005 19:00,131.4
2212005 20:00,131.9
2212005 21:00,126
2212005 22:00,118.5
2212005 23:00,105.9
2222005 0:00,94.4
2222005 1:00,86.1
2222005 2:00,84.3
2222005 3:00,85.7
2222005 4:00,88.7
2222005 5:00,95.3
2222005 6:00,109.2
2222005 7:00,134.7
2222005 8:00,135.6
2222005 9:00,125.9
2222005 10:00,120.3
2222005 11:00,116.9
2222005 12:00,112.9
2222005 13:00,107.5
2222005 14:00,104.1
2222005 15:00,101.4
2222005 16:00,102.3
2222005 17:00,108.2
2222005 18:00,120.2
2222005 19:00,145.7
2222005 20:00,155.1
2222005 21:00,155.4
2222005 22:00,151.5
2222005 23:00,139.2
2232005 0:00,126.8
2232005 1:00,118.7
2232005 2:00,115.9
2232005 3:00,114.5
2232005 4:00,114.1
2232005 5:00,118.5
2232005 6:00,130
2232005 7:00,154.6
2232005 8:00,155
2232005 9:00,140.1
2232005 10:00,127.1
2232005 11:00,116.9
2232005 12:00,109.3
2232005 13:00,100.7
2232005 14:00,95.1
2232005 15:00,92
2232005 16:00,91.4
2232005 17:00,98.7
2232005 18:00,112.8
2232005 19:00,142.3
2232005 20:00,151.7
2232005 21:00,155.9
2232005 22:00,153.1
2232005 23:00,144.3
2242005 0:00,133.7
2242005 1:00,126.8
2242005 2:00,126
2242005 3:00,125.8
2242005 4:00,126.9
2242005 5:00,130.8
2242005 6:00,143.5
2242005 7:00,168.1
2242005 8:00,167.8
2242005 9:00,160.3
2242005 10:00,158.2
2242005 11:00,155.8
2242005 12:00,154.6
2242005 13:00,150.9
2242005 14:00,147.7
2242005 15:00,146.2
2242005 16:00,148.9
2242005 17:00,157.3
2242005 18:00,166.9
2242005 19:00,180.6
2242005 20:00,181.3
2242005 21:00,176.4
2242005 22:00,168.5
2242005 23:00,158.4
2252005 0:00,147.5
2252005 1:00,141.7
2252005 2:00,142.1
2252005 3:00,143.2
2252005 4:00,146.3
2252005 5:00,153.3
2252005 6:00,167.9
2252005 7:00,192.4
2252005 8:00,194.8
2252005 9:00,185.5
2252005 10:00,177.6
2252005 11:00,170.7
2252005 12:00,162.3
2252005 13:00,155.5
2252005 14:00,149
2252005 15:00,146.2
2252005 16:00,148.3
2252005 17:00,156.2
2252005 18:00,166.7
2252005 19:00,184.5
2252005 20:00,188.2
2252005 21:00,189
2252005 22:00,187
2252005 23:00,182.3
2262005 0:00,175.7
2262005 1:00,170.6
2262005 2:00,170.3
2262005 3:00,171.9
2262005 4:00,175.6
2262005 5:00,180.5
2262005 6:00,188
2262005 7:00,197.2
2262005 8:00,203.2
2262005 9:00,193
2262005 10:00,173.7
2262005 11:00,154.4
2262005 12:00,138.4
2262005 13:00,125.1
2262005 14:00,114.6
2262005 15:00,106.6
2262005 16:00,103.2
2262005 17:00,104.6
2262005 18:00,114.4
2262005 19:00,140.4
2262005 20:00,153.3
2262005 21:00,159.7
2262005 22:00,163.2
2262005 23:00,161.4
2272005 0:00,156.5
2272005 1:00,151.1
2272005 2:00,149.7
2272005 3:00,151.3
2272005 4:00,153.8
2272005 5:00,157.3
2272005 6:00,161.4
2272005 7:00,167.9
2272005 8:00,179
2272005 9:00,186.4
2272005 10:00,179.3
2272005 11:00,161.7
2272005 12:00,145.5
2272005 13:00,138.9
2272005 14:00,133.5
2272005 15:00,133.7
2272005 16:00,137.3
2272005 17:00,146.2
2272005 18:00,156.8
2272005 19:00,171.7
2272005 20:00,177.6
2272005 21:00,178.6
2272005 22:00,172
2272005 23:00,159.2
2282005 0:00,145.4
2282005 1:00,138.6
2282005 2:00,138.1
2282005 3:00,137.3
2282005 4:00,137.8
2282005 5:00,141.8
2282005 6:00,152.1
2282005 7:00,176.6
2282005 8:00,174.7
2282005 9:00,163.4
2282005 10:00,157.8
2282005 11:00,152
2282005 12:00,147.7
2282005 13:00,142.2
2282005 14:00,139.5
2282005 15:00,137
2282005 16:00,140
2282005 17:00,149.2
2282005 18:00,160.8
2282005 19:00,176.7
2282005 20:00,178.4
2282005 21:00,175.6
2282005 22:00,168.2
2282005 23:00,155.9
312005 0:00,142.6
312005 1:00,134
312005 2:00,131.3
312005 3:00,129.9
312005 4:00,129.8
312005 5:00,134.1
312005 6:00,147.4
312005 7:00,173.3
312005 8:00,173
312005 9:00,156.2
312005 10:00,149.3
312005 11:00,143
312005 12:00,138.5
312005 13:00,134.8
312005 14:00,134.1
312005 15:00,133.1
312005 16:00,135.6
312005 17:00,145
312005 18:00,164.1
312005 19:00,186.5
312005 20:00,196.1
312005 21:00,195.7
312005 22:00,191.7
312005 23:00,180.2
322005 0:00,170.2
322005 1:00,165.2
322005 2:00,165.3
322005 3:00,167.9
322005 4:00,171.5
322005 5:00,178.6
322005 6:00,192.6
322005 7:00,213.2
322005 8:00,205.9
322005 9:00,190.3
322005 10:00,175
322005 11:00,162.1
322005 12:00,152.2
322005 13:00,143.5
322005 14:00,136.4
322005 15:00,129.9
322005 16:00,130
322005 17:00,138.2
322005 18:00,155.7
322005 19:00,187.2
322005 20:00,195.7
322005 21:00,195.5
322005 22:00,191.2
322005 23:00,180.8
332005 0:00,169.9
332005 1:00,165.2
332005 2:00,166.1
332005 3:00,168.7
332005 4:00,172.9
332005 5:00,180.8
332005 6:00,196.1
332005 7:00,217.1
332005 8:00,206
332005 9:00,187.1
332005 10:00,170.2
332005 11:00,157.5
332005 12:00,146.1
332005 13:00,136
332005 14:00,128.5
332005 15:00,121.5
332005 16:00,119.4
332005 17:00,125.7
332005 18:00,142
332005 19:00,174.5
332005 20:00,187.5
332005 21:00,191.9
332005 22:00,189.4
332005 23:00,180
342005 0:00,170.3
342005 1:00,166.3
342005 2:00,168.2
342005 3:00,172.3
342005 4:00,177.3
342005 5:00,186.8
342005 6:00,203.2
342005 7:00,225.8
342005 8:00,214.6
342005 9:00,185.2
342005 10:00,155.8
342005 11:00,136.1
342005 12:00,122.7
342005 13:00,113.3
342005 14:00,106.9
342005 15:00,101.2
342005 16:00,98.8
342005 17:00,102.6
342005 18:00,113.5
342005 19:00,140.5
342005 20:00,151.5
342005 21:00,154.8
342005 22:00,153.6
342005 23:00,146.9
352005 0:00,137.7
352005 1:00,128.5
352005 2:00,124.7
352005 3:00,122.8
352005 4:00,122.2
352005 5:00,122.9
352005 6:00,127
352005 7:00,133.8
352005 8:00,142.9
352005 9:00,150.2
352005 10:00,149.4
352005 11:00,140.9
352005 12:00,134.2
352005 13:00,128.2
352005 14:00,122.3
352005 15:00,117.1
352005 16:00,120.6
352005 17:00,131.8
352005 18:00,145.5
352005 19:00,160.8
352005 20:00,165.1
352005 21:00,165.9
352005 22:00,164.1
352005 23:00,160.4
362005 0:00,155.6
362005 1:00,151.5
362005 2:00,152.2
362005 3:00,154.5
362005 4:00,158.4
362005 5:00,162.5
362005 6:00,169.5
362005 7:00,179.3
362005 8:00,185.5
362005 9:00,180.1
362005 10:00,163.2
362005 11:00,139.9
362005 12:00,122.5
362005 13:00,114.4
362005 14:00,108.8
362005 15:00,103.4
362005 16:00,99
362005 17:00,98.9
362005 18:00,104.5
362005 19:00,124.6
362005 20:00,138.6
362005 21:00,141.5
362005 22:00,138
362005 23:00,128.3
372005 0:00,117.4
372005 1:00,109.6
372005 2:00,107.8
372005 3:00,109.2
372005 4:00,112.3
372005 5:00,119.2
372005 6:00,134.8
372005 7:00,162.1
372005 8:00,154
372005 9:00,128
372005 10:00,112.6
372005 11:00,101.7
372005 12:00,95.7
372005 13:00,91.7
372005 14:00,88.1
372005 15:00,85.2
372005 16:00,84
372005 17:00,87.7
372005 18:00,95.5
372005 19:00,116.1
372005 20:00,125.7
372005 21:00,123.7
372005 22:00,116.3
372005 23:00,104
382005 0:00,91.5
382005 1:00,83.9
382005 2:00,80.5
382005 3:00,79.7
382005 4:00,80.3
382005 5:00,84.7
382005 6:00,96.1
382005 7:00,120.7
382005 8:00,120.9
382005 9:00,111
382005 10:00,108.1
382005 11:00,105.5
382005 12:00,105.4
382005 13:00,98.2
382005 14:00,109
382005 15:00,116.2
382005 16:00,124.1
382005 17:00,129.8
382005 18:00,141.3
382005 19:00,170.5
382005 20:00,182.8
382005 21:00,185.1
382005 22:00,181.4
382005 23:00,174.5
392005 0:00,164
392005 1:00,159.8
392005 2:00,160.3
392005 3:00,162.1
392005 4:00,166.6
392005 5:00,174.6
392005 6:00,191.3
392005 7:00,217.9
392005 8:00,203.3
392005 9:00,172.9
392005 10:00,155
392005 11:00,143.8
392005 12:00,134.3
392005 13:00,125
392005 14:00,119.9
392005 15:00,116
392005 16:00,115.6
392005 17:00,123.6
392005 18:00,138
392005 19:00,166.7
392005 20:00,179
392005 21:00,181.1
392005 22:00,175.3
392005 23:00,162.5
3102005 0:00,148.1
3102005 1:00,139.7
3102005 2:00,138.1
3102005 3:00,141.4
3102005 4:00,146.7
3102005 5:00,155.8
3102005 6:00,171.2
3102005 7:00,198.7
3102005 8:00,189.4
3102005 9:00,159.4
3102005 10:00,140.6
3102005 11:00,127.4
3102005 12:00,120.2
3102005 13:00,111.7
3102005 14:00,106.3
3102005 15:00,101.2
3102005 16:00,101.1
3102005 17:00,106.6
3102005 18:00,117.6
3102005 19:00,148.4
3102005 20:00,166
3102005 21:00,171.2
3102005 22:00,168.6
3102005 23:00,156.8
3112005 0:00,142.3
3112005 1:00,133.2
3112005 2:00,129.4
3112005 3:00,127.2
3112005 4:00,128.1
3112005 5:00,134
3112005 6:00,146.9
3112005 7:00,169.5
3112005 8:00,167
3112005 9:00,143.6
3112005 10:00,126.3
3112005 11:00,113.7
3112005 12:00,105.1
3112005 13:00,98.6
3112005 14:00,94.8
3112005 15:00,93.3
3112005 16:00,97
3112005 17:00,104.3
3112005 18:00,116.3
3112005 19:00,135.8
3112005 20:00,141.2
3112005 21:00,139.8
3112005 22:00,137.8
3112005 23:00,133.5
3122005 0:00,128.1
3122005 1:00,125.1
3122005 2:00,126.4
3122005 3:00,132.5
3122005 4:00,136.6
3122005 5:00,141.2
3122005 6:00,149.8
3122005 7:00,160.7
3122005 8:00,172.2
3122005 9:00,178.1
3122005 10:00,177.1
3122005 11:00,166.4
3122005 12:00,147.8
3122005 13:00,130.7
3122005 14:00,118.5
3122005 15:00,109.3
3122005 16:00,102.7
3122005 17:00,101.2
3122005 18:00,102
3122005 19:00,117.1
3122005 20:00,126.6
3122005 21:00,126.3
3122005 22:00,124.5
3122005 23:00,118.3
3132005 0:00,111.4
3132005 1:00,105.3
3132005 2:00,104.3
3132005 3:00,106.9
3132005 4:00,109.3
3132005 5:00,115.8
3132005 6:00,123.9
3132005 7:00,132.1
3132005 8:00,141.5
3132005 9:00,144.8
3132005 10:00,137
3132005 11:00,120.1
3132005 12:00,105.5
3132005 13:00,99.6
3132005 14:00,95.9
3132005 15:00,92.5
3132005 16:00,89.8
3132005 17:00,90.8
3132005 18:00,96.8
3132005 19:00,114.3
3132005 20:00,128.2
3132005 21:00,130.1
3132005 22:00,127
3132005 23:00,118.3
3142005 0:00,108.9
3142005 1:00,103.1
3142005 2:00,102.8
3142005 3:00,105.1
3142005 4:00,109.1
3142005 5:00,117
3142005 6:00,132.5
3142005 7:00,159.2
3142005 8:00,163.3
3142005 9:00,156.9
3142005 10:00,157
3142005 11:00,156.9
3142005 12:00,153.3
3142005 13:00,144.3
3142005 14:00,135.4
3142005 15:00,129.2
3142005 16:00,124.3
3142005 17:00,124.2
3142005 18:00,133.8
3142005 19:00,159.8
3142005 20:00,174.7
3142005 21:00,178
3142005 22:00,173.9
3142005 23:00,162.9
3152005 0:00,152.2
3152005 1:00,147.2
3152005 2:00,148.2
3152005 3:00,151
3152005 4:00,154.5
3152005 5:00,160.9
3152005 6:00,175.4
3152005 7:00,200.8
3152005 8:00,187.6
3152005 9:00,157.6
3152005 10:00,139.1
3152005 11:00,126.3
3152005 12:00,117.3
3152005 13:00,109.4
3152005 14:00,102.9
3152005 15:00,97.6
3152005 16:00,95.4
3152005 17:00,98.7
3152005 18:00,110.4
3152005 19:00,137.8
3152005 20:00,154.6
3152005 21:00,160.1
3152005 22:00,159.4
3152005 23:00,150
3162005 0:00,139.9
3162005 1:00,132.1
3162005 2:00,128.9
3162005 3:00,127.5
3162005 4:00,127.5
3162005 5:00,131
3162005 6:00,142.7
3162005 7:00,167
3162005 8:00,166.1
3162005 9:00,154.6
3162005 10:00,152.7
3162005 11:00,152.9
3162005 12:00,153.3
3162005 13:00,153.8
3162005 14:00,155
3162005 15:00,159.4
3162005 16:00,165.8
3162005 17:00,177
3162005 18:00,188.5
3162005 19:00,202.1
3162005 20:00,203.1
3162005 21:00,199.3
3162005 22:00,190.7
3162005 23:00,175.8
3172005 0:00,161.9
3172005 1:00,153.5
3172005 2:00,151
3172005 3:00,150.6
3172005 4:00,151.4
3172005 5:00,156.6
3172005 6:00,169.4
3172005 7:00,194.5
3172005 8:00,196.5
3172005 9:00,188
3172005 10:00,185.7
3172005 11:00,183.1
3172005 12:00,180.2
3172005 13:00,176.1
3172005 14:00,174.4
3172005 15:00,174.6
3172005 16:00,179.5
3172005 17:00,188.3
3172005 18:00,196.3
3172005 19:00,206.9
3172005 20:00,207.6
3172005 21:00,202.9
3172005 22:00,192
3172005 23:00,175.5
3182005 0:00,160.6
3182005 1:00,152.2
3182005 2:00,148.7
3182005 3:00,148.5
3182005 4:00,150
3182005 5:00,155.8
3182005 6:00,170.2
3182005 7:00,194.6
3182005 8:00,186.7
3182005 9:00,160.3
3182005 10:00,141.7
3182005 11:00,127.9
3182005 12:00,117.6
3182005 13:00,108.6
3182005 14:00,102.4
3182005 15:00,97.6
3182005 16:00,95.9
3182005 17:00,98.9
3182005 18:00,108.2
3182005 19:00,129.6
3182005 20:00,142.1
3182005 21:00,146.7
3182005 22:00,148.5
3182005 23:00,146.3
3192005 0:00,140.9
3192005 1:00,136.7
3192005 2:00,135.9
3192005 3:00,137.3
3192005 4:00,139.9
3192005 5:00,144.2
3192005 6:00,152
3192005 7:00,160
3192005 8:00,166.8
3192005 9:00,157.5
3192005 10:00,144.3
3192005 11:00,130.4
3192005 12:00,119.7
3192005 13:00,111.7
3192005 14:00,106.9
3192005 15:00,104.8
3192005 16:00,107.3
3192005 17:00,113.3
3192005 18:00,119.3
3192005 19:00,131.7
3192005 20:00,136.7
3192005 21:00,135.2
3192005 22:00,130.5
3192005 23:00,123.6
3202005 0:00,114.6
3202005 1:00,106.5
3202005 2:00,102.1
3202005 3:00,100.1
3202005 4:00,100.4
3202005 5:00,102.1
3202005 6:00,106.8
3202005 7:00,113.4
3202005 8:00,127.5
3202005 9:00,139.2
3202005 10:00,137.6
3202005 11:00,122.9
3202005 12:00,109.1
3202005 13:00,103.5
3202005 14:00,99.9
3202005 15:00,95.4
3202005 16:00,91.8
3202005 17:00,90.4
3202005 18:00,93.2
3202005 19:00,106.6
3202005 20:00,119.1
3202005 21:00,121.1
3202005 22:00,118.4
3202005 23:00,110
3212005 0:00,100.7
3212005 1:00,94.9
3212005 2:00,94.4
3212005 3:00,96.5
3212005 4:00,102.3
3212005 5:00,111.4
3212005 6:00,129.5
3212005 7:00,157.8
3212005 8:00,156
3212005 9:00,133.4
3212005 10:00,118.2
3212005 11:00,107.6
3212005 12:00,100.8
3212005 13:00,95.4
3212005 14:00,92
3212005 15:00,89.6
3212005 16:00,88.3
3212005 17:00,92.2
3212005 18:00,100.4
3212005 19:00,121.2
3212005 20:00,137.1
3212005 21:00,140.6
3212005 22:00,138.5
3212005 23:00,128.6
3222005 0:00,119.3
3222005 1:00,114
3222005 2:00,113.8
3222005 3:00,115.3
3222005 4:00,119
3222005 5:00,127
3222005 6:00,144.4
3222005 7:00,169.6
3222005 8:00,160.3
3222005 9:00,132.9
3222005 10:00,118.9
3222005 11:00,108.2
3222005 12:00,100.3
3222005 13:00,94.2
3222005 14:00,90.7
3222005 15:00,88.3
3222005 16:00,88
3222005 17:00,92.6
3222005 18:00,104.6
3222005 19:00,123.9
3222005 20:00,133.8
3222005 21:00,131.8
3222005 22:00,125.7
3222005 23:00,112.6
3232005 0:00,99.6
3232005 1:00,91.6
3232005 2:00,87.4
3232005 3:00,84.9
3232005 4:00,83.4
3232005 5:00,85.4
3232005 6:00,94.8
3232005 7:00,115.8
3232005 8:00,116.2
3232005 9:00,107.2
3232005 10:00,105
3232005 11:00,102.7
3232005 12:00,100.6
3232005 13:00,96.8
3232005 14:00,93.8
3232005 15:00,90.5
3232005 16:00,89.5
3232005 17:00,93
3232005 18:00,96.7
3232005 19:00,109.8
3232005 20:00,119
3232005 21:00,116.4
3232005 22:00,111.9
3232005 23:00,100.8
3242005 0:00,89.1
3242005 1:00,82.3
3242005 2:00,81.1
3242005 3:00,81.6
3242005 4:00,84.2
3242005 5:00,90
3242005 6:00,103.6
3242005 7:00,129.1
3242005 8:00,131
3242005 9:00,118.2
3242005 10:00,111.4
3242005 11:00,106.6
3242005 12:00,102.8
3242005 13:00,99.1
3242005 14:00,95.4
3242005 15:00,92.8
3242005 16:00,93.4
3242005 17:00,97.8
3242005 18:00,104.1
3242005 19:00,123.6
3242005 20:00,136.3
3242005 21:00,138
3242005 22:00,135.8
3242005 23:00,128.9
3252005 0:00,118.6
3252005 1:00,111.3
3252005 2:00,108.8
3252005 3:00,108.9
3252005 4:00,110.8
3252005 5:00,115.6
3252005 6:00,124.5
3252005 7:00,137.3
3252005 8:00,143.4
3252005 9:00,142.5
3252005 10:00,138.9
3252005 11:00,132.6
3252005 12:00,126.6
3252005 13:00,120.9
3252005 14:00,116.1
3252005 15:00,112.5
3252005 16:00,109.8
3252005 17:00,113.1
3252005 18:00,121.7
3252005 19:00,134.6
3252005 20:00,142.7
3252005 21:00,140.4
3252005 22:00,137.3
3252005 23:00,130.8
3262005 0:00,121.6
3262005 1:00,112.6
3262005 2:00,106.9
3262005 3:00,104.2
3262005 4:00,104.3
3262005 5:00,106.1
3262005 6:00,110.9
3262005 7:00,117.4
3262005 8:00,130.1
3262005 9:00,139.3
3262005 10:00,138.2
3262005 11:00,128.7
3262005 12:00,118.3
3262005 13:00,109.6
3262005 14:00,103.4
3262005 15:00,99.4
3262005 16:00,99.4
3262005 17:00,103.5
3262005 18:00,111.7
3262005 19:00,124.9
3262005 20:00,134
3262005 21:00,133.8
3262005 22:00,131.5
3262005 23:00,126.4
3272005 0:00,115.6
3272005 1:00,106.3
3272005 2:00,100.9
3272005 3:00,98.2
3272005 4:00,97.8
3272005 5:00,100.6
3272005 6:00,107
3272005 7:00,111.9
3272005 8:00,127.6
3272005 9:00,145.5
3272005 10:00,149.8
3272005 11:00,138.3
3272005 12:00,123
3272005 13:00,117.7
3272005 14:00,114.2
3272005 15:00,111.8
3272005 16:00,109.5
3272005 17:00,107.8
3272005 18:00,110.2
3272005 19:00,119
3272005 20:00,124.2
3272005 21:00,123.5
3272005 22:00,116.8
3272005 23:00,106.8
3282005 0:00,96.4
3282005 1:00,87.9
3282005 2:00,83.2
3282005 3:00,80.7
3282005 4:00,80
3282005 5:00,81.7
3282005 6:00,87.5
3282005 7:00,94.7
3282005 8:00,101.4
3282005 9:00,105.8
3282005 10:00,108.4
3282005 11:00,108.5
3282005 12:00,108.4
3282005 13:00,104
3282005 14:00,99.5
3282005 15:00,96.5
3282005 16:00,94.1
3282005 17:00,95.2
3282005 18:00,99.9
3282005 19:00,115.8
3282005 20:00,125.3
3282005 21:00,122.5
3282005 22:00,116.7
3282005 23:00,107.6
3292005 0:00,97.5
3292005 1:00,90.5
3292005 2:00,87.8
3292005 3:00,87.3
3292005 4:00,89.3
3292005 5:00,94.1
3292005 6:00,103.6
3292005 7:00,115
3292005 8:00,120
3292005 9:00,115.3
3292005 10:00,108.7
3292005 11:00,104.3
3292005 12:00,100.2
3292005 13:00,96.3
3292005 14:00,92.9
3292005 15:00,90.3
3292005 16:00,89
3292005 17:00,91.1
3292005 18:00,96.1
3292005 19:00,108.7
3292005 20:00,120.4
3292005 21:00,116.9
3292005 22:00,111.5
3292005 23:00,101.7
3302005 0:00,91.2
3302005 1:00,84
3302005 2:00,82.1
3302005 3:00,83.3
3302005 4:00,86.2
3302005 5:00,90.3
3302005 6:00,105.8
3302005 7:00,118.1
3302005 8:00,117.5
3302005 9:00,109
3302005 10:00,102.8
3302005 11:00,99
3302005 12:00,96.3
3302005 13:00,92.9
3302005 14:00,91.3
3302005 15:00,90.2
3302005 16:00,90.2
3302005 17:00,92.4
3302005 18:00,96.4
3302005 19:00,108.1
3302005 20:00,120.9
3302005 21:00,118.3
3302005 22:00,112.6
3302005 23:00,103.2
3312005 0:00,92.4
3312005 1:00,84.9
3312005 2:00,82.9
3312005 3:00,82.3
3312005 4:00,83.3
3312005 5:00,87.7
3312005 6:00,97.3
3312005 7:00,108.3
3312005 8:00,113.8
3312005 9:00,110.2
3312005 10:00,104.2
3312005 11:00,99.2
3312005 12:00,96.6
3312005 13:00,92.9
3312005 14:00,91.3
3312005 15:00,89
3312005 16:00,89
3312005 17:00,93.4
3312005 18:00,99.8
3312005 19:00,111.4
3312005 20:00,117.2
3312005 21:00,113.1
3312005 22:00,105.9
3312005 23:00,96
412005 0:00,84.9
412005 1:00,75.9
412005 2:00,71.8
412005 3:00,70.6
412005 4:00,71.1
412005 5:00,74.6
412005 6:00,83.4
412005 7:00,94.7
412005 8:00,102.6
412005 9:00,100.5
412005 10:00,97.2
412005 11:00,95.2
412005 12:00,93.4
412005 13:00,91.8
412005 14:00,90.4
412005 15:00,89.1
412005 16:00,88.6
412005 17:00,90.5
412005 18:00,96.4
412005 19:00,108.1
412005 20:00,112.6
412005 21:00,109.9
412005 22:00,104.2
412005 23:00,96.9
422005 0:00,87.4
422005 1:00,79.1
422005 2:00,74
422005 3:00,71.1
422005 4:00,69.7
422005 5:00,69.6
422005 6:00,71.9
422005 7:00,75.6
422005 8:00,87.9
422005 9:00,98.6
422005 10:00,104.3
422005 11:00,106.6
422005 12:00,107.5
422005 13:00,104.8
422005 14:00,100.9
422005 15:00,96.3
422005 16:00,93.8
422005 17:00,95.7
422005 18:00,101.6
422005 19:00,114.9
422005 20:00,125.4
422005 21:00,127
422005 22:00,125
422005 23:00,122.2
432005 0:00,117.1
432005 1:00,111
432005 2:00,109.8
432005 3:00,108.5
432005 4:00,108
432005 5:00,109.2
432005 6:00,113.4
432005 7:00,120.7
432005 8:00,133.2
432005 9:00,142.3
432005 10:00,140.1
432005 11:00,127.5
432005 12:00,121.2
432005 13:00,118.4
432005 14:00,111.7
432005 15:00,104.8
432005 16:00,98.3
432005 17:00,94.7
432005 18:00,93.7
432005 19:00,95.1
432005 20:00,106
432005 21:00,123
432005 22:00,121.9
432005 23:00,114.1
442005 0:00,102.8
442005 1:00,93.5
442005 2:00,90.5
442005 3:00,91
442005 4:00,93.8
442005 5:00,99.5
442005 6:00,112.4
442005 7:00,138.2
442005 8:00,135.9
442005 9:00,116.5
442005 10:00,105
442005 11:00,97.5
442005 12:00,92.8
442005 13:00,89.7
442005 14:00,87.8
442005 15:00,85.7
442005 16:00,85.5
442005 17:00,87.9
442005 18:00,90.4
442005 19:00,94.1
442005 20:00,102.4
442005 21:00,118.3
442005 22:00,113.5
442005 23:00,100.8
452005 0:00,87.7
452005 1:00,79.8
452005 2:00,75.9
452005 3:00,76.1
452005 4:00,79.4
452005 5:00,86.2
452005 6:00,100.9
452005 7:00,128.7
